OBJECTID,LONGITUDE,LATITUDE
3472228,144.89498,-37.8454
3472229,145.08492,-38.00419
3472230,144.90834,-37.75434
3472231,145.3164,-37.97041
3472232,144.99283,-37.8547
3472233,145.11439,-37.51613
3472234,147.94267,-37.42454
3472235,143.24361,-38.05595
3472236,145.43181,-36.04187
3472237,145.28252,-38.10176
3472238,145.84574,-36.32213
3472239,145.10019,-37.86195
3472240,144.85954,-37.82461
3472241,144.81029,-37.85866
3472242,146.41658,-37.96855
3472243,144.96823,-37.81917
3472244,145.2466,-38.02739
3472245,145.05813,-37.70002
3472246,146.25007,-36.07535
3472247,145.37595,-37.75152
3472248,147.05077,-36.53383
3472249,145.84564,-38.55189
3472250,145.26801,-37.9258
3472251,145.11745,-37.84182
3472252,144.96108,-37.81262
3472253,143.4853,-36.75878
3472254,144.99819,-37.77337
3472255,145.27362,-38.00501
3472256,145.00777,-37.83107
3472257,145.57656,-37.79476
3472258,144.51406,-38.17513
3472259,144.03001,-38.31566
3472260,142.17702,-34.20597
3472261,145.21604,-37.97697
3472262,145.63669,-37.94311
3472263,145.06122,-37.937
3472264,145.025,-37.73227
3472265,144.98256,-37.85639
3472266,144.02706,-38.48715
3472267,144.34806,-38.08675
3472268,145.26638,-38.00537
3472269,144.35363,-38.14296
3472270,144.9511,-37.80322
3472271,145.15192,-37.85274
3472272,144.98073,-37.87034
3472273,145.23542,-37.81949
3472274,146.10267,-37.90344
3472275,147.57468,-37.01791
3472276,145.86517,-37.65533
3472277,143.73641,-37.21699
3472278,145.19102,-38.15221
3472279,145.0291,-37.69938
3472280,144.89391,-37.80353
3472281,144.96654,-37.81549
3472282,142.54343,-38.4058
3472283,144.93581,-37.75212
3472284,145.33563,-38.07453
3472285,145.16445,-38.15499
3472286,145.22598,-37.73275
3472287,144.76259,-38.35408
3472288,145.09719,-37.94435
3472289,144.97438,-37.86685
3472290,144.9373,-37.77391
3472291,145.13884,-37.64195
3472292,147.73055,-37.92013
3472293,144.88148,-37.80216
3472294,146.81225,-36.53407
3472295,144.6709,-37.73499
3472296,143.80765,-37.58408
3472297,143.83593,-37.54387
3472298,144.88879,-37.80269
3472299,145.07242,-37.91479
3472300,145.48507,-38.07195
3472301,143.58444,-38.33978
3472302,145.13505,-37.78679
3472303,144.94614,-37.80905
3472304,145.11993,-37.85071
3472305,145.10343,-37.85043
3472306,145.04283,-37.74164
3472307,145.3336,-37.94966
3472308,144.93072,-37.65166
3472309,145.39793,-36.38776
3472310,145.33947,-37.90721
3472311,146.8122,-36.53337
3472312,145.24551,-37.43642
3472313,142.1154,-36.54652
3472314,145.15912,-37.92567
3472315,145.20039,-37.85897
3472316,144.31365,-35.7687
3472317,145.13119,-38.1515
3472318,145.0448,-37.82373
3472319,144.7749,-37.84282
3472320,145.02008,-37.89746
3472321,141.34954,-38.19592
3472322,145.03398,-37.9324
3472323,144.94924,-37.82654
3472324,144.95234,-37.31719
3472325,144.95447,-37.7994
3472326,144.95829,-37.79255
3472327,145.2279,-38.00585
3472328,144.87465,-37.42267
3472329,144.96253,-37.80662
3472330,144.99671,-37.80543
3472331,144.12058,-37.83031
3472332,145.30821,-38.08619
3472333,145.28314,-38.09807
3472334,144.99312,-37.86872
3472335,145.02156,-37.65504
3472336,145.56377,-37.92003
3472337,145.13248,-37.85139
3472338,144.93957,-37.69966
3472339,145.02371,-37.65188
3472340,144.98399,-37.85192
3472341,145.1149,-37.89065
3472342,144.56248,-37.68782
3472343,145.10775,-37.87483
3472344,144.99259,-37.90738
3472345,144.97787,-37.8495
3472346,144.82764,-37.7835
3472347,144.35217,-38.14978
3472348,146.49582,-38.29221
3472349,145.05217,-37.95778
3472350,144.99299,-37.79985
3472351,145.22715,-37.84763
3472352,144.96057,-37.83301
3472353,145.13778,-37.96064
3472354,144.97303,-37.64659
3472355,145.52217,-37.70557
3472356,143.82864,-37.52727
3472357,144.92139,-37.62046
3472358,144.93159,-37.5979
3472359,145.19169,-37.8921
3472360,145.14821,-37.87329
3472361,144.86798,-37.72643
3472362,146.28971,-36.36982
3472363,145.01752,-37.8551
3472364,144.99114,-37.81095
3472365,145.22725,-38.00448
3472366,146.68852,-36.34771
3472367,144.95553,-37.81756
3472368,145.28761,-37.88866
3472369,142.13746,-34.19459
3472370,143.48067,-38.34121
3472371,145.24572,-38.14667
3472372,145.2303,-37.80454
3472373,145.17718,-37.9799
3472374,143.84111,-37.59222
3472375,144.7525,-37.79632
3472376,145.24062,-37.92765
3472377,142.5035,-37.14514
3472378,146.47566,-38.21803
3472379,146.318,-36.36115
3472380,142.47133,-36.74488
3472381,145.02888,-37.80748
3472382,143.33119,-37.36544
3472383,146.13736,-36.02231
3472384,145.06453,-37.92186
3472385,142.10707,-34.25553
3472386,145.23809,-37.99476
3472387,145.00391,-37.81905
3472388,144.83583,-37.7853
3472389,145.00165,-37.75229
3472390,145.06935,-37.88478
3472391,145.48691,-38.10759
3472392,145.02617,-37.91695
3472393,146.60812,-38.08066
3472394,144.39195,-35.86007
3472395,144.72527,-37.58044
3472396,144.97487,-37.75667
3472397,145.15879,-37.87343
3472398,145.97121,-37.51787
3472399,145.14551,-37.96078
3472400,144.99045,-37.86784
3472401,145.29177,-38.10336
3472402,145.15114,-37.95822
3472403,142.1352,-34.21608
3472404,144.95803,-37.79451
3472405,145.28974,-37.83569
3472406,145.29994,-38.00756
3472407,145.296,-37.85657
3472408,144.95934,-37.81203
3472409,144.95061,-37.77299
3472410,144.98564,-37.86776
3472411,145.28281,-38.11331
3472412,144.79387,-37.84069
3472413,145.32895,-37.78915
3472414,145.12563,-38.11404
3472415,142.11527,-34.22398
3472416,145.30479,-37.76461
3472417,143.63063,-38.15035
3472418,144.94596,-37.60966
3472419,145.14674,-37.67519
3472420,145.11427,-37.77396
3472421,145.47229,-37.91748
3472422,145.04758,-37.74359
3472423,144.34906,-38.13674
3472424,145.24287,-37.87569
3472425,145.24062,-37.92765
3472426,144.98907,-37.82327
3472427,145.28652,-37.78846
3472428,143.93524,-37.60817
3472429,145.06302,-37.69206
3472430,144.99646,-37.66452
3472431,144.80801,-37.82009
3472432,146.20348,-36.1279
3472433,144.91563,-37.78066
3472434,144.96473,-37.81156
3472435,145.47444,-38.07529
3472436,144.96002,-37.81961
3472437,145.16544,-38.15502
3472438,145.16006,-37.79918
3472439,146.35145,-36.87362
3472440,144.31728,-38.33746
3472441,144.8319,-37.78578
3472442,145.04309,-37.71709
3472443,145.25408,-37.82582
3472444,144.69541,-37.92613
3472445,144.70529,-37.87978
3472446,146.23156,-38.33221
3472447,146.12341,-37.28828
3472448,145.26736,-38.0357
3472449,144.9981,-37.80605
3472450,146.99395,-37.9557
3472451,143.52296,-35.42391
3472452,144.99339,-37.85165
3472453,144.99495,-37.81618
3472454,145.09636,-37.84622
3472455,145.20612,-37.84312
3472456,145.21027,-37.75929
3472457,144.93806,-37.84131
3472458,144.79795,-37.78232
3472459,144.41537,-36.64943
3472460,144.88716,-37.80155
3472461,144.35342,-38.14402
3472462,144.97736,-37.84777
3472463,144.77071,-37.71964
3472464,145.01962,-37.9161
3472465,144.26461,-36.72718
3472466,145.27644,-38.08224
3472467,144.89881,-37.83
3472468,144.927,-37.65874
3472469,145.29535,-37.90964
3472470,145.19263,-37.90715
3472471,146.22177,-38.33531
3472472,145.07011,-37.8329
3472473,141.5887,-38.35566
3472474,144.95958,-37.78173
3472475,144.03525,-38.36931
3472476,145.55333,-37.99401
3472477,145.04304,-37.76828
3472478,144.34829,-38.08551
3472479,143.5551,-35.33927
3472480,145.53168,-36.2452
3472481,145.02219,-37.68612
3472482,144.99143,-37.76738
3472483,145.0354,-37.82971
3472484,145.82837,-38.43942
3472485,145.00106,-37.75581
3472486,144.29024,-37.28154
3472487,145.762,-38.41048
3472488,145.12231,-37.91135
3472489,145.22744,-38.13916
3472490,145.0907,-37.8806
3472491,144.9595,-37.80629
3472492,145.06992,-38.40365
3472493,144.90989,-37.69384
3472494,145.326,-38.1247
3472495,144.33037,-38.116
3472496,143.70624,-37.51137
3472497,144.91573,-37.77442
3472498,145.05661,-37.87799
3472499,144.35675,-38.09106
3472500,147.58302,-38.04776
3472501,144.72687,-37.85233
3472502,145.55738,-38.56482
3472503,144.97441,-37.8143
3472504,145.63204,-38.0697
3472505,144.90545,-37.73705
3472506,145.34992,-37.83392
3472507,144.22491,-35.76022
3472508,144.95878,-37.69471
3472509,144.97645,-37.79313
3472510,145.2641,-37.79073
3472511,143.88857,-37.55701
3472512,146.00176,-38.42632
3472513,144.57945,-38.14756
3472514,144.59398,-37.67587
3472515,145.265,-38.04767
3472516,145.01767,-37.34859
3472517,145.16007,-38.10577
3472518,146.18442,-37.27094
3472519,144.73946,-37.8095
3472520,145.21412,-37.95175
3472521,144.96023,-37.77804
3472522,146.3176,-36.36296
3472523,144.14989,-38.36059
3472524,145.21079,-37.72604
3472525,144.99229,-37.8575
3472526,145.18793,-38.12368
3472527,144.95461,-37.66322
3472528,145.7796,-36.19908
3472529,143.65573,-35.46682
3472530,143.71491,-38.72249
3472531,142.74319,-38.31792
3472532,145.28957,-37.76282
3472533,144.92131,-37.78746
3472534,145.47858,-37.90975
3472535,143.38564,-36.32516
3472536,144.82279,-37.82507
3472537,144.46286,-37.68529
3472538,144.89472,-37.72395
3472539,144.82069,-37.82045
3472540,144.99317,-38.39111
3472541,144.61524,-37.93678
3472542,144.93351,-37.5981
3472543,144.96518,-37.81255
3472544,141.75744,-36.30049
3472545,144.98437,-37.79529
3472546,144.95127,-37.80112
3472547,145.17399,-38.00115
3472548,145.24168,-37.97608
3472549,144.63739,-37.68129
3472550,145.41425,-37.77125
3472551,144.81018,-37.77494
3472552,144.89173,-37.76893
3472553,144.95853,-37.79202
3472554,146.92815,-36.14772
3472555,144.79048,-37.74317
3472556,144.82923,-37.7811
3472557,145.11294,-37.72373
3472558,146.08271,-37.56754
3472559,145.30346,-38.04405
3472560,145.21219,-37.63993
3472561,144.95542,-37.8086
3472562,146.44541,-38.21181
3472563,144.93081,-37.78076
3472564,145.32292,-37.19202
3472565,145.23276,-37.92958
3472566,147.10094,-36.80123
3472567,145.07479,-37.78161
3472568,144.91284,-37.75109
3472569,143.71308,-38.7149
3472570,144.90681,-37.75855
3472571,144.63888,-37.89679
3472572,143.89088,-37.55819
3472573,144.36567,-38.09425
3472574,145.04354,-37.87027
3472575,144.929,-37.64379
3472576,144.97238,-37.81601
3472577,146.00861,-36.00905
3472578,144.8369,-38.37512
3472579,145.15664,-38.15265
3472580,144.91686,-37.70434
3472581,145.30286,-37.82899
3472582,145.34045,-38.04384
3472583,144.81395,-37.87374
3472584,145.01106,-37.73876
3472585,144.663,-37.89832
3472586,145.37487,-38.05144
3472587,144.99514,-37.80006
3472588,144.88197,-37.63205
3472589,145.00329,-37.7426
3472590,145.05393,-37.90567
3472591,145.13805,-38.07063
3472592,146.02421,-38.05011
3472593,146.38211,-38.16135
3472594,145.10454,-37.75609
3472595,145.26788,-38.03223
3472596,147.89598,-37.57592
3472597,145.23515,-37.90221
3472598,144.88973,-38.37489
3472599,144.59398,-37.67587
3472600,145.16479,-37.88524
3472601,145.10972,-37.83751
3472602,146.31218,-38.65312
3472603,145.05859,-37.82139
3472604,144.12664,-38.41532
3472605,144.95124,-38.35115
3472606,144.30522,-36.77325
3472607,145.29699,-37.87094
3472608,146.30449,-36.35646
3472609,144.3268,-38.12918
3472610,143.81629,-37.55466
3472611,144.87582,-37.81871
3472612,144.42637,-37.63992
3472613,144.9433,-37.79031
3472614,145.06696,-36.85513
3472615,145.28326,-38.11185
3472616,145.24208,-37.8752
3472617,144.66061,-37.9086
3472618,145.28036,-37.59267
3472619,144.36169,-38.14523
3472620,145.29674,-37.97975
3472621,145.02973,-37.74826
3472622,145.08721,-37.98712
3472623,144.9129,-37.77866
3472624,145.06214,-37.69258
3472625,144.94193,-37.74624
3472626,144.88185,-37.71483
3472627,145.04454,-37.73616
3472628,145.09668,-37.62855
3472629,144.99082,-37.73354
3472630,144.77055,-37.72629
3472631,144.94866,-37.8055
3472632,145.16895,-38.1141
3472633,145.04526,-37.71359
3472634,144.69116,-37.86356
3472635,145.31441,-38.18019
3472636,144.95775,-37.79974
3472637,144.95123,-37.81991
3472638,144.70522,-37.62269
3472639,144.35783,-38.15225
3472640,147.44473,-36.75252
3472641,145.28702,-37.86272
3472642,145.04366,-37.94895
3472643,144.83337,-37.77766
3472644,144.28827,-37.28291
3472645,145.14363,-38.18672
3472646,145.15726,-37.92545
3472647,144.57769,-37.68916
3472648,145.60345,-36.7338
3472649,144.79945,-37.73444
3472650,144.94217,-37.7894
3472651,144.94871,-37.41159
3472652,141.23982,-37.02238
3472653,144.91606,-37.71349
3472654,145.96594,-38.22205
3472655,145.37011,-38.04792
3472656,144.20461,-36.67581
3472657,144.35187,-38.15231
3472658,145.01495,-37.88603
3472659,144.99102,-37.8572
3472660,145.11689,-37.93181
3472661,145.31707,-37.75369
3472662,145.17387,-37.96963
3472663,144.97042,-37.8365
3472664,145.02177,-37.74733
3472665,144.8852,-37.77744
3472666,144.88329,-37.78758
3472667,145.08003,-37.98827
3472668,145.66844,-37.75683
3472669,144.43636,-37.77675
3472670,145.15002,-38.24051
3472671,144.4222,-38.2479
3472672,144.59377,-37.48909
3472673,144.93001,-37.77792
3472674,145.22347,-37.97103
3472675,144.95348,-37.7303
3472676,147.63219,-37.97124
3472677,144.99151,-37.92785
3472678,144.99818,-37.87601
3472679,144.96939,-37.80408
3472680,144.89067,-37.76383
3472681,144.59678,-37.46318
3472682,144.25255,-36.71791
3472683,145.13622,-37.85809
3472684,144.96256,-37.74083
3472685,144.95457,-37.7304
3472686,146.9759,-37.96374
3472687,145.45533,-38.06178
3472688,147.08355,-38.06922
3472689,145.13646,-37.744
3472690,144.86341,-37.7424
3472691,145.05635,-38.24605
3472692,145.07897,-37.95344
3472693,145.00244,-37.82618
3472694,145.18362,-38.29252
3472695,144.74868,-36.12468
3472696,143.67803,-37.46061
3472697,144.78867,-37.75753
3472698,143.58556,-38.34093
3472699,146.92815,-36.14772
3472700,147.89985,-37.74905
3472701,145.7115,-36.97712
3472702,145.09233,-37.89903
3472703,147.08924,-36.71958
3472704,144.97507,-37.78492
3472705,144.84408,-37.78511
3472706,145.22135,-37.8157
3472707,144.22144,-36.75579
3472708,144.72566,-37.7206
3472709,144.75086,-37.81061
3472710,145.22899,-37.85679
3472711,147.06815,-38.1042
3472712,144.92358,-37.57935
3472713,145.03024,-37.79225
3472714,144.85311,-37.81565
3472715,145.00646,-37.89984
3472716,144.93288,-37.81794
3472717,144.95873,-37.79006
3472718,144.90824,-37.74156
3472719,144.8818,-37.77151
3472720,146.35828,-38.1688
3472721,144.96466,-37.73239
3472722,145.05048,-37.95542
3472723,144.81872,-37.83087
3472724,145.07169,-37.68058
3472725,145.09128,-37.11957
3472726,144.88007,-37.59175
3472727,145.05561,-37.92071
3472728,144.80346,-37.71535
3472729,145.02701,-37.35526
3472730,145.2048,-38.05989
3472731,144.9566,-37.67987
3472732,144.42344,-38.0258
3472733,145.08125,-37.65884
3472734,144.76897,-37.81188
3472735,145.08623,-37.75813
3472736,144.99231,-37.81781
3472737,145.52188,-37.78666
3472738,145.01196,-37.73793
3472739,144.90787,-37.80072
3472740,144.89348,-37.79239
3472741,144.96557,-37.83773
3472742,144.97656,-37.82356
3472743,145.13681,-38.14415
3472744,144.97171,-37.81175
3472745,144.92232,-37.77239
3472746,144.78066,-37.71604
3472747,144.96189,-37.76843
3472748,143.57221,-38.36655
3472749,144.95242,-37.64941
3472750,148.16344,-37.51631
3472751,144.95316,-37.80133
3472752,145.17668,-37.81418
3472753,144.77288,-37.78299
3472754,145.01184,-37.62132
3472755,144.99607,-37.89643
3472756,145.14591,-37.98361
3472757,144.34954,-38.30586
3472758,145.16815,-38.14003
3472759,144.73127,-37.85258
3472760,145.1916,-37.95725
3472761,145.02677,-37.86217
3472762,144.96342,-37.80366
3472763,145.24126,-37.46419
3472764,145.046,-37.94912
3472765,145.25063,-37.97866
3472766,144.97833,-37.80983
3472767,143.85217,-37.58159
3472768,146.8505,-36.29915
3472769,144.47745,-37.49102
3472770,145.05501,-37.96174
3472771,143.96303,-37.55683
3472772,143.67033,-36.66719
3472773,144.97015,-37.83471
3472774,144.99114,-37.83348
3472775,144.88657,-38.36084
3472776,144.96762,-38.33369
3472777,144.88101,-37.82573
3472778,144.91055,-37.70827
3472779,145.14022,-38.01389
3472780,141.24787,-36.98857
3472781,145.00033,-37.86649
3472782,143.83461,-37.58389
3472783,146.5722,-38.12202
3472784,145.01923,-37.71814
3472785,144.92397,-37.7578
3472786,143.88053,-37.0626
3472787,144.97824,-37.42772
3472788,145.13859,-37.60279
3472789,145.25432,-38.02639
3472790,145.24491,-38.03408
3472791,145.16196,-37.78916
3472792,145.01185,-37.79207
3472793,144.94553,-37.73564
3472794,145.176,-37.81846
3472795,144.96375,-37.75762
3472796,145.07817,-37.88724
3472797,144.93563,-37.75218
3472798,145.20101,-36.70636
3472799,145.0442,-37.90448
3472800,145.13985,-37.79804
3472801,145.0784,-37.78242
3472802,144.83651,-37.79662
3472803,145.2219,-37.97904
3472804,144.90928,-37.57151
3472805,145.0569,-37.76059
3472806,145.30557,-38.01495
3472807,143.6553,-37.7028
3472808,144.92331,-37.70413
3472809,144.79718,-36.80931
3472810,145.61728,-38.24668
3472811,145.05423,-37.84439
3472812,145.31017,-38.07122
3472813,142.19713,-36.71666
3472814,144.97548,-37.78241
3472815,144.86385,-37.73984
3472816,144.9885,-37.7779
3472817,145.10212,-37.88585
3472818,142.77522,-37.05411
3472819,145.03763,-37.91831
3472820,146.31584,-36.35999
3472821,149.75059,-37.55935
3472822,144.96226,-37.81228
3472823,145.09363,-38.23091
3472824,145.48315,-36.94744
3472825,145.02015,-37.82651
3472826,144.96902,-37.79732
3472827,144.70107,-37.88177
3472828,145.02261,-37.74256
3472829,144.49873,-37.97098
3472830,145.03421,-37.82874
3472831,145.13171,-37.91505
3472832,145.20088,-37.78756
3472833,144.95989,-37.67339
3472834,144.8699,-37.78326
3472835,144.35867,-38.07861
3472836,144.09665,-38.21423
3472837,145.28384,-36.87292
3472838,145.01688,-37.74675
3472839,145.12821,-37.89272
3472840,145.22234,-37.95794
3472841,145.41228,-36.38282
3472842,144.89037,-37.82118
3472843,144.96669,-37.67934
3472844,144.92327,-37.78543
3472845,145.51159,-37.66027
3472846,145.03016,-37.61523
3472847,145.33845,-38.05993
3472848,145.10845,-37.7618
3472849,144.98704,-37.84595
3472850,143.89404,-37.56701
3472851,144.56744,-37.68815
3472852,145.14909,-38.08289
3472853,144.45159,-37.97049
3472854,143.86882,-37.60533
3472855,142.19625,-36.7104
3472856,145.04808,-37.87911
3472857,145.78289,-37.87805
3472858,144.61686,-36.19883
3472859,145.06913,-37.68184
3472860,143.93983,-37.56276
3472861,145.15137,-37.31203
3472862,144.71681,-37.87283
3472863,145.05435,-37.84375
3472864,145.2251,-37.87693
3472865,144.72608,-37.87602
3472866,144.94348,-37.84531
3472867,145.0249,-37.72494
3472868,144.82828,-37.07786
3472869,145.02633,-37.64443
3472870,146.44401,-37.86464
3472871,145.18265,-37.76663
3472872,144.7442,-37.69207
3472873,146.55243,-38.1922
3472874,145.08417,-37.7359
3472875,144.97936,-37.4164
3472876,145.13032,-37.89354
3472877,145.07472,-37.9151
3472878,146.68696,-36.35629
3472879,144.94793,-37.75903
3472880,145.07543,-37.7432
3472881,145.08642,-37.88666
3472882,144.68292,-37.49461
3472883,142.14698,-34.19823
3472884,144.97471,-37.6471
3472885,145.04234,-37.94886
3472886,145.42034,-37.98733
3472887,145.30419,-38.1093
3472888,145.35361,-38.05244
3472889,145.00269,-37.74507
3472890,145.04658,-37.83019
3472891,144.98254,-37.85674
3472892,144.91379,-37.69408
3472893,145.07462,-37.9989
3472894,144.8894,-37.73395
3472895,144.96395,-37.71099
3472896,145.01294,-37.57559
3472897,145.07852,-37.77966
3472898,142.58773,-38.4343
3472899,147.08203,-36.24704
3472900,144.3187,-38.19448
3472901,145.18641,-37.92127
3472902,144.97075,-37.8125
3472903,145.64973,-35.91505
3472904,145.17667,-38.30773
3472905,144.91976,-37.69465
3472906,146.98591,-37.96875
3472907,144.34064,-38.20495
3472908,144.99362,-37.79523
3472909,144.97583,-37.79242
3472910,145.14616,-37.71901
3472911,142.7591,-36.55956
3472912,145.23566,-37.91464
3472913,145.1913,-37.63747
3472914,144.64975,-37.72266
3472915,145.15013,-36.25464
3472916,141.62803,-38.16712
3472917,144.90804,-37.75603
3472918,144.3387,-38.28787
3472919,144.94339,-37.64245
3472920,144.36137,-38.15209
3472921,143.96035,-38.44276
3472922,142.15414,-34.20043
3472923,144.959,-37.78801
3472924,145.13648,-37.82943
3472925,145.21195,-38.03166
3472926,145.59532,-38.59573
3472927,145.12892,-37.71064
3472928,144.04067,-37.55065
3472929,143.84587,-37.52095
3472930,144.9709,-37.81421
3472931,144.65289,-37.84487
3472932,145.18104,-37.92123
3472933,144.98901,-37.80216
3472934,144.68826,-37.57614
3472935,144.99324,-37.88039
3472936,145.05192,-37.95743
3472937,144.95015,-37.82257
3472938,142.80868,-37.11242
3472939,145.21171,-37.86119
3472940,145.23362,-37.81343
3472941,146.69383,-36.63966
3472942,144.99192,-37.76495
3472943,145.16332,-38.17176
3472944,144.80435,-38.37966
3472945,144.96539,-37.77767
3472946,145.02255,-37.26904
3472947,144.92243,-37.78952
3472948,145.03053,-37.54841
3472949,144.9603,-37.80423
3472950,145.15057,-37.99151
3472951,145.01464,-37.60686
3472952,145.28612,-37.85274
3472953,145.18618,-37.74856
3472954,144.73556,-36.13332
3472955,144.97068,-37.70766
3472956,144.88589,-37.70703
3472957,145.03107,-37.81402
3472958,145.03493,-37.87962
3472959,144.34504,-38.14179
3472960,145.23106,-37.83248
3472961,145.26404,-37.83052
3472962,144.76127,-37.86862
3472963,145.0028,-37.88454
3472964,144.97135,-37.79258
3472965,144.84009,-37.79336
3472966,144.95101,-37.7703
3472967,145.18906,-37.90689
3472968,144.95696,-37.78453
3472969,145.21295,-38.00377
3472970,141.64005,-37.26844
3472971,145.03873,-37.71433
3472972,145.04601,-37.76587
3472973,145.12125,-38.07118
3472974,142.19662,-36.71666
3472975,145.17332,-37.96502
3472976,143.69886,-37.40016
3472977,143.55536,-35.33953
3472978,143.8301,-38.69196
3472979,144.92484,-37.76716
3472980,145.11253,-37.83051
3472981,144.32803,-38.122
3472982,144.61664,-37.72783
3472983,145.70968,-37.19162
3472984,144.65685,-37.81539
3472985,144.33699,-38.14077
3472986,145.39275,-37.78911
3472987,145.26436,-37.83575
3472988,145.00753,-38.36668
3472989,144.97996,-37.78954
3472990,144.34426,-37.21969
3472991,144.6651,-37.87182
3472992,144.46595,-37.54888
3472993,145.33822,-38.05991
3472994,144.95085,-37.73264
3472995,144.46176,-37.59118
3472996,143.82078,-37.54674
3472997,145.17708,-37.94415
3472998,145.95378,-37.33456
3472999,145.00017,-37.94183
3473000,145.29895,-38.11515
3473001,144.31862,-35.91008
3473002,145.34318,-37.75609
3473003,144.99398,-37.84782
3473004,145.13947,-37.70788
3473005,145.14952,-37.56532
3473006,146.48503,-38.13796
3473007,145.17213,-37.76596
3473008,145.02788,-37.81365
3473009,144.98798,-37.81684
3473010,145.68971,-37.4449
3473011,145.10816,-37.74091
3473012,144.88225,-37.73361
3473013,145.15264,-37.70528
3473014,145.01718,-37.82724
3473015,143.78702,-38.31742
3473016,145.13708,-37.68602
3473017,144.91209,-37.78027
3473018,144.85545,-37.78167
3473019,144.9394,-35.96726
3473020,145.04165,-37.87747
3473021,144.2439,-38.2231
3473022,144.9515,-37.71937
3473023,145.88943,-38.1642
3473024,145.19387,-37.81883
3473025,145.10155,-38.02676
3473026,145.0448,-37.88969
3473027,148.39018,-37.69259
3473028,145.16869,-37.86488
3473029,145.31031,-38.027
3473030,146.31546,-36.34468
3473031,144.92567,-37.73607
3473032,145.59061,-35.92549
3473033,144.91795,-37.65517
3473034,144.99064,-37.67875
3473035,143.2585,-38.7457
3473036,144.83215,-37.77751
3473037,145.00516,-37.77281
3473038,144.23606,-36.95593
3473039,144.96539,-37.77767
3473040,144.92511,-37.68872
3473041,144.84925,-37.6701
3473042,143.74602,-37.04909
3473043,144.88317,-37.73396
3473044,145.31143,-37.78298
3473045,145.09345,-38.23074
3473046,145.198,-37.83564
3473047,145.87288,-37.56073
3473048,144.94565,-37.81659
3473049,144.98842,-37.90381
3473050,144.15824,-36.77202
3473051,144.91527,-37.70251
3473052,144.92403,-37.66879
3473053,146.08822,-37.05233
3473054,145.01348,-37.85656
3473055,144.9551,-37.66723
3473056,144.77108,-37.67614
3473057,145.28363,-37.46222
3473058,144.55652,-36.57759
3473059,145.10459,-37.7674
3473060,144.44368,-37.68138
3473061,146.299,-39.01513
3473062,144.82144,-37.76146
3473063,144.75311,-37.80677
3473064,145.32061,-38.11988
3473065,145.11566,-38.05172
3473066,145.3111,-38.11671
3473067,142.21695,-34.24463
3473068,144.98381,-37.80885
3473069,144.88096,-37.82599
3473070,144.74189,-37.71025
3473071,145.62831,-37.77261
3473072,145.23898,-37.80987
3473073,145.10465,-37.98605
3473074,144.9899,-37.89583
3473075,145.22617,-37.95591
3473076,144.97881,-37.85892
3473077,145.26267,-38.17373
3473078,145.23515,-38.20294
3473079,144.7876,-37.81333
3473080,145.17994,-37.90574
3473081,145.43964,-37.89483
3473082,144.74716,-37.77751
3473083,145.1313,-37.80853
3473084,144.79305,-37.74346
3473085,145.98838,-36.54968
3473086,145.97797,-36.54676
3473087,144.79994,-37.74423
3473088,145.13561,-37.56942
3473089,145.2016,-37.92388
3473090,143.82461,-37.58763
3473091,145.167,-37.97207
3473092,145.11851,-37.90894
3473093,144.98957,-37.74124
3473094,144.89351,-37.73778
3473095,146.81661,-38.41426
3473096,144.65568,-38.12113
3473097,145.03049,-37.66082
3473098,145.08563,-37.89267
3473099,145.0366,-37.90351
3473100,143.55696,-35.33522
3473101,145.17974,-37.79372
3473102,144.81021,-37.7472
3473103,144.36622,-38.09135
3473104,142.48199,-38.37519
3473105,145.51067,-37.97163
3473106,145.03738,-37.81476
3473107,144.84864,-37.82892
3473108,142.68172,-34.75335
3473109,144.9689,-37.76777
3473110,144.97132,-37.8299
3473111,145.22812,-38.0063
3473112,144.72067,-37.84219
3473113,146.36605,-38.66388
3473114,144.39243,-38.15883
3473115,145.72874,-37.86859
3473116,144.55036,-38.25934
3473117,143.09066,-37.5368
3473118,145.97193,-38.08288
3473119,145.87237,-37.3713
3473120,144.35359,-38.10632
3473121,143.84406,-37.56261
3473122,144.67349,-38.12338
3473123,145.14154,-37.76053
3473124,145.34402,-38.03089
3473125,147.3387,-36.17605
3473126,144.90668,-37.53579
3473127,145.00969,-37.81144
3473128,145.16021,-37.93625
3473129,145.00675,-37.6116
3473130,145.16442,-38.10733
3473131,145.84979,-38.03193
3473132,145.00873,-37.90637
3473133,145.02504,-37.78188
3473134,145.04501,-37.98492
3473135,144.19853,-36.67351
3473136,144.88297,-37.64035
3473137,145.29524,-36.4401
3473138,145.94398,-38.16286
3473139,145.08364,-38.24422
3473140,145.11861,-38.01927
3473141,141.56949,-38.37907
3473142,144.09268,-37.76015
3473143,145.35992,-38.04401
3473144,145.08575,-37.9542
3473145,145.43369,-38.07473
3473146,145.02063,-37.82646
3473147,144.99956,-37.73595
3473148,145.00536,-37.62208
3473149,142.50532,-38.35215
3473150,144.91614,-37.70628
3473151,146.29151,-38.20134
3473152,144.91379,-37.57028
3473153,144.92202,-37.78381
3473154,146.47566,-38.21803
3473155,145.18021,-37.79091
3473156,144.677,-37.83258
3473157,143.85784,-37.54526
3473158,144.71629,-37.68938
3473159,145.22298,-37.70836
3473160,145.32165,-38.08793
